date,location,white,black,native,asian,pacific,multi,non-hisp,hisp,total,capacity
2021-03-01 00:00:00,Sadler Elementary,75,20,0,1,0,3,21,79,775,761.0
2021-03-01 00:00:00,Rosemont Elementary,8,85,0,0,1,5,86,14,536,813.0
2021-03-01 00:00:00,Rolling Hills Elementary,13,83,0,1,0,2,86,14,455,721.0
2021-03-01 00:00:00,Rock Springs Elementary,70,20,0,3,0,6,57,43,706,803.0
2021-03-01 00:00:00,Rock Lake Elementary,11,85,1,1,0,1,90,10,280,582.0
2021-03-01 00:00:00,Robinswood Middle,9,88,0,1,0,1,90,10,1173,947.0
2021-03-01 00:00:00,Riverside Elementary,38,54,0,3,0,5,75,25,508,791.0
2021-03-01 00:00:00,Riverdale Elementary,69,18,1,7,2,3,44,56,574,554.0
2021-03-01 00:00:00,Ridgewood Park Elementary,24,72,1,1,1,2,73,27,461,811.0
2021-03-01 00:00:00,Renaissance Charter School At Hunters Cre,86,7,0,4,1,1,18,82,1250,inf
2021-03-01 00:00:00,Renaissance Charter School At Goldenrod,82,13,1,2,1,2,17,83,1171,inf
2021-03-01 00:00:00,Renaissance Charter School At Chickasaw,73,22,0,2,1,2,26,74,924,inf
2021-03-01 00:00:00,Renaissance Charter At Crown Point,39,48,0,5,2,5,70,30,1137,inf
2021-03-01 00:00:00,Randall Academy,63,25,0,0,13,0,38,63,8,inf
2021-03-01 00:00:00,Prosperitas Leadership Academy Charter,18,81,1,0,0,1,79,21,134,inf
2021-03-01 00:00:00,Project Compass,57,35,4,0,0,4,52,48,23,inf
2021-03-01 00:00:00,Princeton House Charter,50,42,0,3,0,5,64,36,124,inf
2021-03-01 00:00:00,Princeton Elementary,78,13,0,2,0,6,81,19,443,498.0
2021-03-01 00:00:00,Prairie Lake Elementary,36,52,0,6,2,5,77,23,837,809.0
2021-03-01 00:00:00,Positive Pathways Transition Center,46,45,1,4,0,4,67,33,104,inf
2021-03-01 00:00:00,Pinewood Elementary,16,80,0,1,1,2,83,17,555,558.0
2021-03-01 00:00:00,Pineloch Elementary,32,64,0,1,0,2,68,32,746,770.0
2021-03-01 00:00:00,Pinecrest Preparatory Charter,77,18,1,1,0,3,39,61,238,inf
2021-03-01 00:00:00,Pinecrest Creek Charter,24,74,0,1,0,1,71,29,96,inf
2021-03-01 00:00:00,Pinecrest Collegiate Academy,69,15,0,15,0,0,54,46,13,inf
2021-03-01 00:00:00,Pinecrest Academy Avalon,66,13,1,12,1,7,50,50,357,inf
2021-03-01 00:00:00,Pine Hills Elementary,15,81,1,0,1,2,84,16,656,791.0
2021-03-01 00:00:00,Pinar Elementary,83,15,0,1,1,0,20,80,389,587.0
2021-03-01 00:00:00,Piedmont Lakes,63,31,0,1,1,3,54,46,1034,1028.0
2021-03-01 00:00:00,Pershing School,81,10,1,3,1,5,64,36,729,1211.0
2021-03-01 00:00:00,Passport Charter,87,8,0,2,0,3,18,82,176,inf
2021-03-01 00:00:00,Palmetto Elementary,34,63,0,1,0,2,61,39,859,1022.0
2021-03-01 00:00:00,Palm Lake Elementary,78,12,0,7,1,3,63,37,692,651.0
2021-03-01 00:00:00,Pace Center For Girls,45,50,3,0,0,3,83,18,40,inf
2021-03-01 00:00:00,Orlo Vista Elementary,28,70,0,0,0,1,70,30,497,682.0
2021-03-01 00:00:00,Orlando Science Middle High Charter,41,21,1,33,1,3,78,22,1199,inf
2021-03-01 00:00:00,Orlando Science Elementary Charter,41,22,1,30,0,6,79,21,721,inf
2021-03-01 00:00:00,Orlando Gifted Academy,71,15,0,8,0,5,79,21,275,399.0
2021-03-01 00:00:00,Orange Youth Academy,39,61,0,0,0,0,80,20,44,inf
2021-03-01 00:00:00,Orange County Preparatory Academy Chart,72,18,0,5,2,2,36,64,260,inf
2021-03-01 00:00:00,Orange Center Elementary,14,81,1,0,1,2,82,18,305,412.0
2021-03-01 00:00:00,Olympia High,60,28,1,8,1,3,68,32,2956,3263.0
2021-03-01 00:00:00,Odyssey Middle,74,15,0,7,1,3,36,64,752,1074.0
2021-03-01 00:00:00,Ocoee Middle,54,38,1,4,1,2,61,39,1267,1305.0
2021-03-01 00:00:00,Ocoee High,43,49,1,5,1,2,73,27,2348,2770.0
2021-03-01 00:00:00,Ocoee Elementary,69,24,2,3,1,2,44,56,679,725.0
2021-03-01 00:00:00,Oakshire Elementary,81,14,0,4,0,0,22,78,560,671.0
2021-03-01 00:00:00,Oakland Avenue Charter,78,8,0,4,1,9,78,22,512,inf
2021-03-01 00:00:00,Oak Ridge High,45,50,0,2,1,1,55,45,2524,2242.0
2021-03-01 00:00:00,Oak Hill Elementary,42,49,1,4,1,3,59,41,436,606.0
2021-03-01 00:00:00,OOCVS Virtual Instruction Program,77,11,0,4,0,8,53,47,75,inf
2021-03-01 00:00:00,OCVS Virtual Franchise,67,22,1,5,0,5,63,37,3531,inf
2021-03-01 00:00:00,OCPS Academic Center For Excellence,12,86,0,0,0,2,88,12,1054,1202.0
2021-03-01 00:00:00,Northlake Park Community Elementary,80,8,0,8,0,4,49,51,666,830.0
2021-03-01 00:00:00,Moss Park Elementary,79,10,0,6,1,5,51,49,974,796.0
2021-03-01 00:00:00,Mollie Ray Elementary,14,84,1,0,1,1,85,15,414,605.0
2021-03-01 00:00:00,Millennia Gardens Elementary,45,50,0,1,0,3,51,49,888,791.0
2021-03-01 00:00:00,Millennia Elementary,64,30,0,4,0,2,39,61,831,732.0
2021-03-01 00:00:00,Metrowest Elementary,51,41,0,5,1,2,65,35,576,791.0
2021-03-01 00:00:00,Memorial Middle,27,70,0,0,0,2,71,29,853,1191.0
2021-03-01 00:00:00,Meadowbrook Middle,14,83,0,0,1,1,84,16,938,1178.0
2021-03-01 00:00:00,Meadow Woods Middle,75,20,0,3,1,1,27,73,958,1150.0
2021-03-01 00:00:00,Meadow Woods Elementary,73,20,0,2,1,3,25,75,729,791.0
2021-03-01 00:00:00,Mckay Scholarship,73,21,1,2,0,2,57,43,1795,inf
2021-03-01 00:00:00,Mccoy Elementary,86,10,0,0,0,3,17,83,497,711.0
2021-03-01 00:00:00,Maxey Elementary,37,53,1,3,1,5,62,38,397,603.0
2021-03-01 00:00:00,Maitland Middle,71,21,0,4,0,4,77,23,739,932.0
2021-03-01 00:00:00,Magnolia,56,37,0,5,0,3,68,32,104,inf
2021-03-01 00:00:00,Lucious And Emma Nixon Academy Chart,4,94,0,0,1,1,89,11,107,inf
2021-03-01 00:00:00,Lovell Elementary,76,20,0,0,1,2,35,65,685,768.0
2021-03-01 00:00:00,Lockhart Middle,34,62,0,1,0,2,73,27,840,611.0
2021-03-01 00:00:00,Lockhart Elementary,27,67,1,0,1,4,82,18,367,594.0
2021-03-01 00:00:00,Little River Elementary,72,19,1,4,0,4,30,70,403,444.0
2021-03-01 00:00:00,Liberty Middle,79,14,0,3,1,2,27,73,1081,1487.0
2021-03-01 00:00:00,Legends Academy Charter,5,94,0,0,0,0,91,9,319,inf
2021-03-01 00:00:00,Legacy Middle,69,18,1,8,1,3,40,60,788,1089.0
2021-03-01 00:00:00,Legacy High Charter,81,11,0,5,0,3,81,19,203,inf
2021-03-01 00:00:00,Lawton Chiles Elementary,76,16,0,3,1,4,32,68,626,585.0
2021-03-01 00:00:00,Laureate Park Elementary,78,7,0,9,0,5,54,46,964,791.0
2021-03-01 00:00:00,Lancaster Elementary,69,25,2,1,1,2,26,74,657,795.0
2021-03-01 00:00:00,Lakeville Elementary,44,46,1,3,1,5,69,31,639,536.0
2021-03-01 00:00:00,Lakeview Middle,64,27,1,4,1,3,58,42,822,1069.0
2021-03-01 00:00:00,Lakemont Elementary,71,18,0,5,0,6,63,37,572,707.0
2021-03-01 00:00:00,Lake Whitney Elementary,70,11,1,12,1,5,82,18,538,566.0
2021-03-01 00:00:00,Lake Weston Elementary,33,64,0,1,1,2,68,32,507,707.0
2021-03-01 00:00:00,Lake Sybelia Elementary,58,36,0,3,1,1,74,26,436,589.0
2021-03-01 00:00:00,Lake Silver Elementary,35,60,0,1,0,4,86,14,546,659.0
2021-03-01 00:00:00,Lake Nona Middle,80,9,0,7,0,3,40,60,1497,1235.0
2021-03-01 00:00:00,Lake Nona High,82,9,0,6,1,2,39,61,3462,2807.0
2021-03-01 00:00:00,Lake George Elementary,72,21,1,2,0,4,38,62,444,591.0
2021-03-01 00:00:00,Lake Gem Elementary,9,89,0,1,0,1,90,10,571,568.0
2021-03-01 00:00:00,Lake Eola Charter,65,23,0,5,0,7,82,18,213,inf
2021-03-01 00:00:00,Lake Como School,71,22,0,1,1,5,63,37,734,1190.0
2021-03-01 00:00:00,La Amistad,85,9,0,3,3,0,85,15,34,inf
2021-03-01 00:00:00,Killarney Elementary,42,46,0,4,0,8,75,25,361,395.0
2021-03-01 00:00:00,Keenes Crossing Elementary,79,6,0,9,1,5,71,29,1034,812.0
2021-03-01 00:00:00,Juvenile Offenders Program,33,67,0,0,0,0,78,22,9,inf
2021-03-01 00:00:00,Juvenile Detention,54,46,0,0,0,0,71,29,28,inf
2021-03-01 00:00:00,Jones High,11,88,0,0,0,1,89,11,1670,1578.0
2021-03-01 00:00:00,John Young Elementary,66,16,0,11,2,4,42,58,676,747.0
2021-03-01 00:00:00,Ivey Lane Elementary,11,87,0,0,0,1,85,15,333,593.0
2021-03-01 00:00:00,Innovations Middle Charter,23,75,0,1,0,2,80,20,191,inf
2021-03-01 00:00:00,Innovation Montessori Ocoee,74,12,0,6,0,7,71,29,659,inf
2021-03-01 00:00:00,Innovation Montessori High School,78,16,0,4,0,3,71,29,76,inf
2021-03-01 00:00:00,Innovation Middle,81,11,0,5,0,2,42,58,1224,1201.0
2021-03-01 00:00:00,Independence Elementary,82,5,0,8,0,4,61,39,700,786.0
2021-03-01 00:00:00,Hunters Creek Middle,82,7,1,8,1,2,34,66,1227,969.0
2021-03-01 00:00:00,Hunters Creek Elementary,82,9,0,6,0,3,30,70,787,683.0
2021-03-01 00:00:00,Hungerford Elementary,9,88,0,0,2,1,91,9,273,437.0
2021-03-01 00:00:00,Howard Middle,68,24,0,3,1,4,75,25,944,1075.0
2021-03-01 00:00:00,Hospital Homebound,69,21,1,5,1,3,52,48,121,inf
2021-03-01 00:00:00,Horizon West Middle,85,6,0,7,0,2,47,53,1237,1194.0
2021-03-01 00:00:00,Hope Charter,76,15,0,4,0,3,85,15,419,inf
2021-03-01 00:00:00,Hillcrest Elementary,68,19,0,4,1,8,74,26,398,447.0
2021-03-01 00:00:00,Hidden Oaks Elementary,71,14,1,8,1,5,42,58,384,585.0
2021-03-01 00:00:00,Hiawassee Elementary,9,89,1,1,0,1,89,11,560,676.0
2021-03-01 00:00:00,Gotha Middle,53,35,1,6,1,3,71,29,1143,1093.0
2021-03-01 00:00:00,Glenridge Middle,72,14,0,9,0,4,54,46,1164,1211.0
2021-03-01 00:00:00,Gateway,42,46,0,0,0,12,65,35,52,inf
2021-03-01 00:00:00,Freedom Middle,77,12,0,7,1,2,33,67,1137,1066.0
2021-03-01 00:00:00,Freedom High,78,12,1,7,0,2,36,64,3495,2606.0
2021-03-01 00:00:00,Frangus Elementary,28,68,0,2,0,2,77,23,395,710.0
2021-03-01 00:00:00,Forsyth Woods Elementary,77,14,0,3,1,4,34,66,509,815.0
2021-03-01 00:00:00,Family Empowerment Scholarship Program,58,39,0,1,0,2,70,30,3311,inf
2021-03-01 00:00:00,Evans High,10,86,1,2,1,1,89,11,2383,2289.0
2021-03-01 00:00:00,Esteem Academy,87,13,0,0,0,0,73,27,30,inf
2021-03-01 00:00:00,Ese Transition,56,35,2,5,0,2,64,36,124,inf
2021-03-01 00:00:00,Engelwood Elementary,87,11,0,0,0,2,17,83,501,791.0
2021-03-01 00:00:00,Endeavor Elementary,81,8,0,5,1,4,34,66,644,649.0
2021-03-01 00:00:00,Edgewater High,42,51,0,3,0,3,82,18,1886,2318.0
2021-03-01 00:00:00,Econ River High Charter,80,13,1,2,1,3,39,61,415,inf
2021-03-01 00:00:00,Eccleston Elementary,9,91,0,0,0,0,91,9,434,635.0
2021-03-01 00:00:00,East River High,77,14,1,5,1,3,58,42,1899,3002.0
2021-03-01 00:00:00,East Lake Elementary,74,16,0,4,1,5,60,40,441,682.0
2021-03-01 00:00:00,Eagles Nest Elementary,16,80,0,0,1,2,81,19,644,658.0
2021-03-01 00:00:00,Eagle Creek Elementary,80,9,0,7,1,4,39,61,1003,786.0
2021-03-01 00:00:00,Dream Lake Elementary,69,23,0,3,1,3,47,53,683,786.0
2021-03-01 00:00:00,Dr. Phillips High,58,32,0,7,0,3,61,39,3551,2799.0
2021-03-01 00:00:00,Dr. Phillips Elementary,76,9,0,10,0,4,65,35,736,581.0
2021-03-01 00:00:00,Dover Shores Elementary,76,20,1,2,0,2,35,65,396,603.0
2021-03-01 00:00:00,Dommerich Elementary,86,8,0,2,0,4,86,14,577,488.0
2021-03-01 00:00:00,Discovery Middle,74,14,0,4,1,6,51,49,803,975.0
2021-03-01 00:00:00,Dillard Street Elementary,74,22,1,1,0,2,61,39,505,562.0
2021-03-01 00:00:00,Devereux Treatment Program,65,29,3,0,0,3,90,10,31,inf
2021-03-01 00:00:00,Deerwood Elementary,79,11,0,5,1,3,50,50,436,472.0
2021-03-01 00:00:00,Cypress Springs Elementary,73,9,1,12,1,4,53,47,690,786.0
2021-03-01 00:00:00,Cypress Creek High,73,16,1,7,1,2,33,67,3173,2766.0
2021-03-01 00:00:00,Cornerstone Charter Academy High School,80,10,2,4,1,4,57,43,504,inf
2021-03-01 00:00:00,Cornerstone Academy Charter,78,11,0,6,0,5,70,30,972,inf
2021-03-01 00:00:00,Corner Lake Middle,78,13,0,4,1,3,53,47,807,1096.0
2021-03-01 00:00:00,Conway Middle,77,16,0,1,1,4,38,62,698,926.0
2021-03-01 00:00:00,Conway Elementary,68,21,0,4,0,6,43,57,515,572.0
2021-03-01 00:00:00,Columbia Elementary,80,9,0,4,2,5,69,31,499,780.0
2021-03-01 00:00:00,Colonial High,80,13,1,3,1,2,26,74,3194,3743.0
2021-03-01 00:00:00,College Park Middle,24,69,0,2,0,5,84,16,751,783.0
2021-03-01 00:00:00,Clemente Middle School,78,13,0,5,1,2,26,74,1008,1402.0
2021-03-01 00:00:00,Clay Springs Elementary,75,17,1,1,1,6,50,50,736,786.0
2021-03-01 00:00:00,Citrus Elementary,32,55,1,8,1,3,79,21,494,566.0
2021-03-01 00:00:00,Chickasaw Elementary,76,18,1,1,1,3,30,70,561,822.0
2021-03-01 00:00:00,Cherokee,47,44,0,3,0,6,69,31,36,inf
2021-03-01 00:00:00,Cheney Elementary,73,20,0,4,0,3,40,60,468,683.0
2021-03-01 00:00:00,Chancery High Charter,60,35,2,1,1,2,44,56,531,inf
2021-03-01 00:00:00,Chain Of Lakes Middle,48,43,1,4,1,4,59,41,1114,996.0
2021-03-01 00:00:00,Central Florida Leadership Academy Chart,54,40,0,3,0,4,63,37,112,inf
2021-03-01 00:00:00,Catalina Elementary,23,75,0,0,0,1,77,23,688,754.0
2021-03-01 00:00:00,Castleview Elementary,81,5,0,10,1,2,56,44,711,791.0
2021-03-01 00:00:00,Castle Creek Elementary,67,21,1,5,1,5,41,59,616,768.0
2021-03-01 00:00:00,Carver Middle,9,90,0,0,0,0,88,12,763,1231.0
2021-03-01 00:00:00,Camelot Elementary,69,18,1,7,1,4,51,49,584,672.0
2021-03-01 00:00:00,Brookshire Elementary,76,11,0,6,1,6,65,35,541,593.0
2021-03-01 00:00:00,Bridgewater Middle,82,8,0,7,0,3,64,36,1841,1040.0
2021-03-01 00:00:00,Bridgeprep Academy Charter,82,16,0,0,1,1,15,85,307,inf
2021-03-01 00:00:00,Boone High,82,11,1,2,0,3,60,40,2774,2799.0
2021-03-01 00:00:00,Bonneville Elementary,86,8,0,1,0,4,39,61,446,842.0
2021-03-01 00:00:00,Blankner K-8,81,9,0,3,1,6,76,24,805,891.0
2021-03-01 00:00:00,Beta,51,45,0,0,2,2,47,53,49,inf
2021-03-01 00:00:00,Bay Meadows Elementary,63,12,0,19,0,6,69,31,666,801.0
2021-03-01 00:00:00,Bay Lake Elementary,82,7,0,8,0,2,45,55,730,791.0
2021-03-01 00:00:00,Baldwin Park Elementary,73,8,0,10,1,8,70,30,758,688.0
2021-03-01 00:00:00,Azalea Park Elementary,82,10,0,4,1,3,28,72,441,599.0
2021-03-01 00:00:00,Avalon Middle,76,10,1,9,1,5,62,38,997,970.0
2021-03-01 00:00:00,Avalon Elementary,79,9,0,6,1,5,67,33,645,601.0
2021-03-01 00:00:00,Audubon Park School,78,11,0,5,0,7,83,17,1025,1202.0
2021-03-01 00:00:00,Aspire Academy Charter,14,81,0,0,1,3,78,22,97,inf
2021-03-01 00:00:00,Arbor Ridge K-8,72,12,0,10,0,5,53,47,769,776.0
2021-03-01 00:00:00,Apopka Middle,66,29,0,2,1,2,52,48,1118,1076.0
2021-03-01 00:00:00,Apopka High,61,34,0,2,0,2,67,33,3422,3231.0
2021-03-01 00:00:00,Apopka Elementary,56,36,0,1,1,5,60,40,838,770.0
2021-03-01 00:00:00,Andover Elementary,72,16,0,9,1,2,42,58,727,646.0
2021-03-01 00:00:00,Aloma High Charter,67,26,1,2,0,5,50,50,481,inf
2021-03-01 00:00:00,Aloma Elementary,65,21,1,8,0,5,50,50,492,547.0
2021-03-01 00:00:00,Access Charter,69,20,0,7,1,4,55,45,131,inf
2021-03-01 00:00:00,Acceleration West,44,51,0,2,1,2,65,35,246,inf
2021-03-01 00:00:00,Acceleration East,82,15,1,0,0,2,18,82,175,inf
2021-03-01 00:00:00,AMIkids Orlando,41,59,0,0,0,0,76,24,17,inf
2021-02-15 00:00:00,Zellwood Elementary,73,21,1,1,1,3,50,50,584,569.0
2021-02-15 00:00:00,Wyndham Lakes Elementary,75,17,1,5,1,2,31,69,937,768.0
2021-02-15 00:00:00,Workforce Advantage Academy Charter,15,83,0,0,0,1,87,13,270,inf
2021-02-15 00:00:00,Wolf Lake Middle,62,31,0,2,0,4,67,33,1359,1091.0
2021-02-15 00:00:00,Wolf Lake Elementary,64,28,0,3,0,5,76,24,996,744.0
2021-02-15 00:00:00,Winter Park High,77,10,0,8,0,4,69,31,3264,3628.0
2021-02-15 00:00:00,Winegard Elementary,74,21,1,2,1,1,30,70,643,722.0
2021-02-15 00:00:00,Windy Ridge K-8,72,13,0,11,0,3,55,45,1149,1229.0
2021-02-15 00:00:00,Windermere High School,82,8,0,7,0,2,62,38,4233,2753.0
2021-02-15 00:00:00,Windermere Elementary,81,4,0,11,1,3,83,17,647,726.0
2021-02-15 00:00:00,Whispering Oak Elementary,76,9,0,9,1,5,74,26,1058,659.0
2021-02-15 00:00:00,Wheatley Elementary,24,72,0,1,0,2,77,23,429,445.0
2021-02-15 00:00:00,Wetherbee Elementary,73,15,0,9,1,1,31,69,1095,758.0
2021-02-15 00:00:00,Westridge Middle,46,50,0,1,0,2,52,48,1211,1007.0
2021-02-15 00:00:00,Westpointe Elementary,66,27,0,3,0,4,49,51,646,791.0
2021-02-15 00:00:00,Westbrooke Elementary,62,26,1,5,1,6,68,32,568,785.0
2021-02-15 00:00:00,West Orange High,69,19,1,7,1,4,72,28,2358,2994.0
2021-02-15 00:00:00,West Oaks Elementary,6,92,0,0,1,1,92,8,546,552.0
2021-02-15 00:00:00,West Creek Elementary,73,8,1,14,1,4,46,54,704,642.0
2021-02-15 00:00:00,Wekiva High,44,50,1,3,0,2,69,31,2020,2707.0
2021-02-15 00:00:00,Wedgefield School,82,11,0,2,1,4,67,33,892,1054.0
2021-02-15 00:00:00,Waterford Elementary,72,16,0,5,1,7,50,50,565,721.0
2021-02-15 00:00:00,Waterbridge Elementary,78,14,1,3,1,3,29,71,653,814.0
2021-02-15 00:00:00,Water Spring Elementary,85,6,0,4,1,4,56,44,783,791.0
2021-02-15 00:00:00,Washington Shores Elementary,11,88,0,0,0,1,88,12,450,644.0
2021-02-15 00:00:00,Walker Middle,71,25,1,2,1,1,32,68,902,1163.0
2021-02-15 00:00:00,Vista Pointe Elementary,76,17,0,2,1,4,23,77,454,791.0
2021-02-15 00:00:00,Vista Lakes Elementary,75,13,1,8,1,3,40,60,616,731.0
2021-02-15 00:00:00,Village,71,14,0,0,0,14,57,43,7,inf
2021-02-15 00:00:00,Ventura Elementary,77,18,1,1,1,2,24,76,647,777.0
2021-02-15 00:00:00,University High,70,15,1,10,1,4,43,57,2518,2590.0
2021-02-15 00:00:00,Universal Education Center,53,33,7,0,0,7,67,33,15,inf
2021-02-15 00:00:00,Union Park Middle,75,19,0,3,1,2,29,71,773,1318.0
2021-02-15 00:00:00,Union Park Elementary,77,17,1,3,0,2,29,71,512,601.0
2021-02-15 00:00:00,UCP West Orange Charter,69,19,0,3,1,8,50,50,170,inf
2021-02-15 00:00:00,UCP Transitional Learning Academy High,66,29,1,1,0,3,54,46,145,inf
2021-02-15 00:00:00,UCP Pine Hills Charter,24,70,1,1,2,2,78,22,180,inf
2021-02-15 00:00:00,UCP Orange Charter,72,23,0,1,1,3,32,68,176,inf
2021-02-15 00:00:00,UCP East Charter,77,10,0,7,1,5,42,58,116,inf
2021-02-15 00:00:00,UCP Bailes Community Academy,73,15,0,3,0,8,49,51,343,inf
2021-02-15 00:00:00,Timber Springs Middle,68,17,0,9,0,6,56,44,930,1227.0
2021-02-15 00:00:00,Timber Lakes Elementary,69,11,0,12,1,8,61,39,782,792.0
2021-02-15 00:00:00,Timber Creek High,75,12,1,7,1,4,60,40,3526,2592.0
2021-02-15 00:00:00,Tildenville Elementary,69,24,0,1,1,5,48,52,501,682.0
2021-02-15 00:00:00,Three Points Elementary,86,8,1,1,1,3,19,81,472,654.0
2021-02-15 00:00:00,Thornebrooke Elementary,70,16,1,10,0,4,76,24,592,636.0
2021-02-15 00:00:00,Tangelo Park Elementary,23,74,0,0,0,2,76,24,465,606.0
2021-02-15 00:00:00,Sunshine High Charter,41,53,1,1,1,3,63,37,489,inf
2021-02-15 00:00:00,Sunshine Elementary,80,10,0,4,2,3,36,64,658,791.0
2021-02-15 00:00:00,Sunset Park Elementary,84,5,1,5,0,4,52,48,807,753.0
2021-02-15 00:00:00,Sunrise Elementary,80,8,0,8,0,4,69,31,466,551.0
2021-02-15 00:00:00,Sunridge Middle,74,15,0,7,0,3,74,26,1364,1126.0
2021-02-15 00:00:00,Sunridge Elementary,66,21,0,5,1,7,59,41,689,812.0
2021-02-15 00:00:00,Sun Blaze Elementary,76,9,1,8,0,6,42,58,806,786.0
2021-02-15 00:00:00,Summerlake Elementary,81,5,0,8,0,4,63,37,883,791.0
2021-02-15 00:00:00,Stone Lakes Elementary,70,13,0,12,1,5,63,37,686,752.0
2021-02-15 00:00:00,Spring Lake Elementary,90,6,0,0,0,3,32,68,459,572.0
2021-02-15 00:00:00,Southwood Elementary,68,22,0,6,1,3,42,58,496,571.0
2021-02-15 00:00:00,Southwest Middle,67,23,0,8,0,2,59,41,1413,1163.0
2021-02-15 00:00:00,South Creek Middle,72,17,1,7,1,1,33,67,1086,1077.0
2021-02-15 00:00:00,Simon Youth Found Acad At Outlet Mktpl,61,30,3,0,0,6,52,48,33,inf
2021-02-15 00:00:00,Shingle Creek Elementary,45,51,1,1,1,2,57,43,746,752.0
2021-02-15 00:00:00,Shenandoah Elementary,79,14,1,2,1,4,46,54,541,665.0
2021-02-15 00:00:00,Sheeler High Charter,53,43,1,1,1,2,59,41,345,inf
2021-02-15 00:00:00,Sand Lake Elementary,72,11,1,12,1,3,65,35,573,768.0
2021-02-15 00:00:00,Sally Ride Elementary,73,20,0,4,0,3,45,55,396,544.0
2021-02-15 00:00:00,Sadler Elementary,75,20,0,1,0,3,21,79,781,761.0
2021-02-15 00:00:00,Rosemont Elementary,8,85,0,0,1,5,86,14,543,813.0
2021-02-15 00:00:00,Rolling Hills Elementary,14,82,0,1,0,2,86,14,452,721.0
2021-02-15 00:00:00,Rock Springs Elementary,70,20,0,3,0,5,56,44,711,803.0
2021-02-15 00:00:00,Rock Lake Elementary,12,85,1,1,0,1,89,11,282,582.0
2021-02-15 00:00:00,Robinswood Middle,9,89,0,1,0,1,90,10,1170,947.0
2021-02-15 00:00:00,Riverside Elementary,38,53,0,3,0,5,75,25,505,791.0
2021-02-15 00:00:00,Riverdale Elementary,69,19,1,7,1,3,44,56,572,554.0
2021-02-15 00:00:00,Ridgewood Park Elementary,24,71,1,1,1,2,73,27,457,811.0
2021-02-15 00:00:00,Renaissance Charter School At Hunters Cre,86,7,0,4,1,1,18,82,1250,inf
2021-02-15 00:00:00,Renaissance Charter School At Goldenrod,82,13,1,2,1,2,17,83,1167,inf
2021-02-15 00:00:00,Renaissance Charter School At Chickasaw,73,22,0,2,1,2,26,74,933,inf
2021-02-15 00:00:00,Renaissance Charter At Crown Point,39,48,0,6,2,5,70,30,1139,inf
2021-02-15 00:00:00,Randall Academy,63,25,0,0,13,0,38,63,8,inf
2021-02-15 00:00:00,Prosperitas Leadership Academy Charter,18,81,1,0,0,1,79,21,134,inf
2021-02-15 00:00:00,Project Compass,57,35,4,0,0,4,52,48,23,inf
2021-02-15 00:00:00,Princeton House Charter,50,42,0,3,0,5,64,36,124,inf
2021-02-15 00:00:00,Princeton Elementary,78,13,0,2,0,6,81,19,443,498.0
2021-02-15 00:00:00,Prairie Lake Elementary,36,52,0,6,2,4,77,23,837,809.0
2021-02-15 00:00:00,Positive Pathways Transition Center,49,45,0,3,0,3,68,32,96,inf
2021-02-15 00:00:00,Pinewood Elementary,16,80,0,1,1,2,82,18,558,558.0
2021-02-15 00:00:00,Pineloch Elementary,32,64,0,1,0,3,68,32,747,770.0
2021-02-15 00:00:00,Pinecrest Preparatory Charter,77,18,1,1,0,3,38,62,239,inf
2021-02-15 00:00:00,Pinecrest Creek Charter,24,74,0,1,0,1,71,29,96,inf
2021-02-15 00:00:00,Pinecrest Collegiate Academy,69,15,0,15,0,0,54,46,13,inf
2021-02-15 00:00:00,Pinecrest Academy Avalon,65,14,1,12,1,7,50,50,359,inf
2021-02-15 00:00:00,Pine Hills Elementary,15,81,1,0,1,2,84,16,654,791.0
2021-02-15 00:00:00,Pinar Elementary,83,15,0,1,1,0,20,80,387,587.0
2021-02-15 00:00:00,Piedmont Lakes,63,31,0,1,1,3,54,46,1032,1028.0
2021-02-15 00:00:00,Pershing School,82,10,1,3,1,5,64,36,727,1211.0
2021-02-15 00:00:00,Passport Charter,87,8,0,2,0,3,17,83,178,inf
2021-02-15 00:00:00,Palmetto Elementary,34,63,0,1,0,2,61,39,858,1022.0
2021-02-15 00:00:00,Palm Lake Elementary,77,12,0,7,1,3,64,36,687,651.0
2021-02-15 00:00:00,Pace Center For Girls,44,51,3,0,0,3,82,18,39,inf
2021-02-15 00:00:00,Orlo Vista Elementary,28,71,0,0,0,1,71,29,500,682.0
2021-02-15 00:00:00,Orlando Science Middle High Charter,41,21,1,33,1,3,78,22,1200,inf
2021-02-15 00:00:00,Orlando Science Elementary Charter,41,22,1,30,0,6,79,21,724,inf
2021-02-15 00:00:00,Orlando Gifted Academy,71,15,0,8,0,5,79,21,275,399.0
2021-02-15 00:00:00,Orange Youth Academy,45,55,0,0,0,0,77,23,47,inf
2021-02-15 00:00:00,Orange County Preparatory Academy Chart,72,18,0,5,2,2,36,64,260,inf
2021-02-15 00:00:00,Orange Center Elementary,15,81,1,0,1,2,82,18,301,412.0
2021-02-15 00:00:00,Olympia High,60,28,1,8,1,3,68,32,2976,3263.0
2021-02-15 00:00:00,Odyssey Middle,74,15,0,7,1,3,37,63,749,1074.0
2021-02-15 00:00:00,Ocoee Middle,54,37,1,5,1,2,61,39,1266,1305.0
2021-02-15 00:00:00,Ocoee High,43,49,1,5,1,2,73,27,2353,2770.0
2021-02-15 00:00:00,Ocoee Elementary,69,24,2,2,1,2,44,56,677,725.0
